task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
pattern_discrimination,23,random_edge_count_matched_task_path_union,1.0,0.35,85.51015982907707,10.930264125717581,0.002448667062537113,2
pattern_discrimination,23,random_distance_matched_task_path_union,1.0,0.35,88.13430611600215,30.495073439591575,,2
pattern_discrimination,23,zero_path_a_correct,1.0,0.35,83.67145326948707,22.552167096241224,0.0013766915648342033,2
pattern_discrimination,23,zero_path_b_correct,1.0,0.35,83.82685455898648,20.8031114962408,0.0010719754977029097,2
pattern_discrimination,4,trained,1.0,0.35,86.36674070290816,0.0,,2
pattern_discrimination,4,naive_replacement,0.0,0.35,0.0,86.36674070290816,,2
pattern_discrimination,4,zero_all,0.0,0.35,197.98112228231966,222.11451584277955,,2
pattern_discrimination,4,shuffle_magnitudes,0.0,0.35,139.87123133755944,158.05416031740157,,2
pattern_discrimination,4,anti_training_delta,1.0,0.35,92.6881751083639,34.072210084326514,,2
pattern_discrimination,4,random_matched_full_trace,1.0,0.35,113.10791810294727,80.99512020072066,,2
pattern_discrimination,4,zero_task_path_union,1.0,0.35,83.86101877807495,30.118920601800983,0.002315842110197831,2
pattern_discrimination,4,zero_all_task_inputs_outgoing,0.0,0.35,74.76928531621854,71.90089670231802,0.02320061255742726,2
pattern_discrimination,4,zero_all_task_targets_incoming,0.0,0.35,85.20510993016718,65.40246740982893,0.04442135200175017,2
pattern_discrimination,4,random_edge_count_matched_task_path_union,1.0,0.35,86.79404619562467,10.787962839282557,0.002315842110197831,2
pattern_discrimination,4,random_distance_matched_task_path_union,1.0,0.35,89.20021333078186,29.930650342793417,,2
pattern_discrimination,4,zero_path_a_correct,1.0,0.35,85.1774082188521,20.639159653712827,0.0010719754977029097,2
pattern_discrimination,4,zero_path_b_correct,1.0,0.35,85.0687574803996,21.9356893442204,0.0012438666124949215,2
pattern_discrimination,32,trained,0.5,0.35,84.08466498208185,0.0,,2
pattern_discrimination,32,naive_replacement,0.0,0.35,0.0,84.08466498208185,,2
pattern_discrimination,32,zero_all,0.0,0.35,198.48618538779345,221.48762410503053,,2
pattern_discrimination,32,shuffle_magnitudes,0.0,0.35,138.89507205662338,156.23669912199236,,2
pattern_discrimination,32,anti_training_delta,1.0,0.35,89.90374461968635,32.394911335946944,,2
pattern_discrimination,32,random_matched_full_trace,0.5,0.35,110.55963210174987,79.11251372807166,,2
pattern_discrimination,32,zero_task_path_union,0.5,0.35,81.63838737104189,29.41965898733619,0.0021501982213985352,2
pattern_discrimination,32,zero_all_task_inputs_outgoing,0.0,0.35,72.76740424816703,70.11347693514445,0.022098912243472445,2
pattern_discrimination,32,zero_all_task_targets_incoming,0.0,0.35,83.30853142168398,65.03378435271169,0.04455098204365715,2
pattern_discrimination,32,random_edge_count_matched_task_path_union,0.5,0.35,84.50092036459712,9.918642721463506,0.0021501982213985352,2
pattern_discrimination,32,random_distance_matched_task_path_union,0.5,0.35,86.95871363742926,29.24564819146441,,2
pattern_discrimination,32,zero_path_a_correct,0.5,0.35,82.74907489102651,21.656425430758116,0.0011751083302991995,2
pattern_discrimination,32,zero_path_b_correct,0.5,0.35,82.99185371090655,19.912698774730774,0.0009750898910993358,2
pattern_discrimination,28,trained,1.0,0.35,81.60352147562715,0.0,,2
pattern_discrimination,28,naive_replacement,0.0,0.35,0.0,81.60352147562715,,2
pattern_discrimination,28,zero_all,0.0,0.35,198.11049737916687,219.92244072054496,,2
pattern_discrimination,28,shuffle_magnitudes,0.0,0.35,137.30510960424314,153.76330908610035,,2
